insee,commune_name,total_tiles,total_population,total_households,avg_income_person,mean_poverty_rate,avg_income_person_popweighted,mean_poverty_rate_hhweighted
68353,Wahlbach,1,304.5,106.0,33279.06,3.77,33279.06,3.77
74154,Lugrin,8,2160.0,929.3999999999999,34729.1125,6.42125,33278.852402777775,8.003508715300192
77435,Saint-Sauveur-sur-École,2,267.0,101.1,33186.985,2.855,33263.076292134836,3.9591592482690405
01308,Pougny,3,327.0,148.79999999999998,36884.276666666665,11.573333333333332,33209.47376146789,15.723655913978499
74175,Meillerie,1,14.0,8.9,33206.16,6.74,33206.16,6.74
57764,Zoufftgen,3,938.0,372.9,33222.956666666665,10.763333333333334,33190.82452025587,11.263928667203002
74310,Viuz-la-Chiésaz,4,667.0,268.9,33667.6875,3.2575,33181.50148425787,5.467292673856452
14605,Saint-Laurent-sur-Mer,1,49.0,25.0,33178.29,3.2,33178.29,3.2
74061,Chapeiry,1,381.5,164.10000000000002,33171.14,3.66,33171.14,3.66
60482,Orry-la-Ville,3,579.5,230.59999999999997,33291.05333333334,5.946666666666666,33139.34815358067,1.7762055507372074
38533,Venon,1,222.5,89.2,33133.73,3.36,33133.73,3.36
78551,Saint-Germain-en-Laye,10,11443.0,4949.2,28478.879000000004,4.113,33129.61495805296,9.117677402408468
57642,Scy-Chazelles,1,839.5,377.0000000000001,33123.93,5.28,33123.93,5.28
25108,Cernay-l'Église,1,192.5,75.0,33106.77,5.33,33106.77,5.33
74305,Ville-la-Grand,4,1645.5,721.0999999999999,34801.9925,11.7375,33079.770115466425,12.317467757592569
39275,Lamoura,7,476.0,200.89999999999998,32980.06857142857,6.877142857142857,33071.07725840336,6.767640617222498
25403,Montlebon,14,1197.0,499.0,32133.509285714284,4.3149999999999995,33063.93071010861,4.110390781563126
25285,Grand'Combe-Châteleu,6,1219.5,514.9000000000001,31862.053333333333,3.215,33035.33241082411,3.0677859778597782
38223,Maubec,2,248.0,87.1,31431.86,1.175,33025.91629032258,2.293340987370838
74121,Excenevex,2,362.5,165.9,34192.025,12.66,33022.367572413794,10.4926582278481
78208,Élancourt,2,2576.5,922.2,34109.89,3.015,33007.08129633224,2.8345348080676644
31356,Montaigut-sur-Save,3,577.5,191.70000000000002,32269.443333333333,4.663333333333333,33001.788008658004,4.228231611893584
78096,Bourdonné,3,263.5,113.0,36864.066666666666,6.3,32981.35901328273,8.051238938053096
74303,Villaz,5,1887.5,753.9,33302.15,5.656000000000001,32953.48423046358,4.125767343148959
31025,Aureville,1,269.0,100.0,32935.58,3.0,32935.58,3.0
69049,Chasselay,5,2444.0,986.6,32436.958000000002,2.87,32932.75555441899,3.366410906142307
57570,Rémering,1,30.0,13.0,32917.89,0.0,32917.89,0.0
78269,Gazeran,5,447.0,160.10000000000002,30782.046000000002,4.74,32915.748210290825,1.9342036227357902
91247,La Forêt-le-Roi,1,25.0,11.0,32914.59,0.0,32914.59,0.0
25525,Saint-Point-Lac,1,311.0,132.0,32908.9,4.47,32908.9,4.47
68324,Steinbrunn-le-Haut,2,554.5,222.60000000000002,32945.585,8.395,32906.51941388639,8.401572327044024
13114,Ventabren,14,4495.0,1701.2,30834.62857142857,7.975714285714285,32900.43199666296,6.341081589466259
31489,Saint-Jean-Lherm,1,59.0,22.1,32898.74,8.6,32898.74,8.6
68273,Riespach,2,505.0,209.0,31852.614999999998,6.609999999999999,32891.10451485148,5.786794258373206
77441,Samois-sur-Seine,1,462.5,178.10000000000002,32869.65,3.31,32869.65,3.31
78562,Saint-Léger-en-Yvelines,11,1356.0,527.6,32147.892727272727,9.017272727272728,32849.85194321534,5.916046247156936
39059,Bois-d'Amont,8,1541.5,663.4,33347.15375,5.71125,32847.86730457346,5.215129635212542
77447,Seine-Port,2,781.5,314.0,31991.825,1.945,32814.40944337812,3.5059554140127394
68254,Petit-Landau,5,826.5,327.8,37538.740000000005,1.166,32764.95524500907,2.7412050030506405
25295,Les Grangettes,1,129.0,55.0,32760.34,6.91,32760.340000000004,6.91
38422,Saint-Martin-d'Uriage,16,4872.0,1814.0,31212.449375,5.734999999999999,32749.622581075535,4.756635611907388
57364,Kirsch-lès-Sierck,2,170.5,61.0,32632.074999999997,6.5,32740.58398826979,6.39688524590164
69061,Cogny,1,203.5,78.9,32740.09,2.53,32740.090000000004,2.53
57602,Rurange-lès-Thionville,1,439.0,146.0,32735.84,2.74,32735.84,2.74
51623,Ville-en-Selve,1,171.5,67.0,32727.62,1.49,32727.62,1.49
94058,Le Perreux-sur-Marne,1,9982.5,4551.0,32711.62,8.17,32711.62,8.17
68323,Steinbrunn-le-Bas,1,706.0,277.09999999999997,32683.12,6.46,32683.12,6.46
57588,Rodemack,1,542.0,211.79999999999998,32682.75,13.69,32682.75,13.689999999999998
25609,Verrières-de-Joux,5,435.5,173.6,31134.278000000002,3.0200000000000005,32681.6784500574,8.008179723502305
25592,Vaux-et-Chantegrue,1,178.0,81.1,32667.96,3.7,32667.96,3.7
74100,Desingy,9,439.0,179.6,33300.63444444445,9.973333333333333,32660.462403189067,7.906520044543432
35256,Saint-Briac-sur-Mer,3,447.0,251.7,32418.36,5.88,32659.79098434004,7.19275327771156
95690,Wy-dit-Joli-Village,2,193.0,79.0,32521.17,1.27,32639.676787564767,1.2635696202531643
51093,Brugny-Vaudancourt,2,80.5,36.0,34809.74,5.4399999999999995,32639.040621118012,5.8311111111111105
10242,Meurville,1,134.0,66.89999999999999,32635.71,7.62,32635.71,7.62
78006,Adainville,3,445.0,180.20000000000002,33392.33666666666,3.47,32615.634831460673,2.6640399556048835
25240,Les Fins,12,2108.0,883.6,29814.956666666665,7.91,32606.649205407964,6.168849026708917
63059,Busséol,1,11.0,5.3,32606.32,0.0,32606.320000000003,0.0
69156,Pommiers,2,436.0,159.99999999999997,32589.489999999998,4.525,32602.390688073396,4.5613125000000005
60682,Villers-Saint-Frambourg-Ognon,4,753.5,298.1,31382.9525,6.255,32602.32105507631,4.660838644750084
74026,La Balme-de-Sillingy,7,2662.5,1002.4,32393.52571428571,4.194285714285714,32592.860636619716,4.378062649640862
14500,Pierrefitte-en-Auge,1,23.0,10.4,32592.54,15.38,32592.54,15.380000000000003
68309,Sierentz,1,430.5,187.0,32590.81,6.95,32590.81,6.95
74171,Massongy,1,460.5,189.20000000000005,32579.56,9.41,32579.56,9.41
91095,Bouray-sur-Juine,1,1.0,0.4,32572.0,25.0,32572.0,25.0
25062,Le Bizot,2,153.0,63.2,31324.940000000002,3.6050000000000004,32556.90980392157,5.060094936708862
38059,Brié-et-Angonnes,1,338.0,129.0,32552.61,4.57,32552.61,4.57
38331,Réaumont,1,297.5,107.10000000000001,32538.17,2.8,32538.17,2.8
14015,Anisy,1,144.5,57.0,32534.02,0.0,32534.019999999997,0.0
94068,Saint-Maur-des-Fossés,6,44689.0,20050.0,32735.713333333333,8.58,32474.25822092685,8.738719201995012
78049,Bazemont,1,479.0,189.40000000000003,32466.59,8.24,32466.59,8.24
76123,Bosc-Guérard-Saint-Adrien,2,104.5,35.699999999999996,33417.909999999996,0.0,32451.695406698564,0.0
31212,Garidech,1,90.0,32.9,32447.63,9.42,32447.63,9.42
95023,Arronville,2,116.0,44.9,31768.775,2.91,32446.546379310344,2.4498440979955456
78209,Émancé,4,389.0,140.5,33130.2725,1.19,32435.612416452444,2.7746903914590746
77037,Bois-le-Roi,1,1258.0,446.09999999999997,32435.01,4.26,32435.01,4.26
74112,Epagny Metz-Tessy,1,2252.5,925.0000000000001,32424.61,5.3,32424.610000000004,5.299999999999999
74282,Fillière,53,6257.0,2405.1,31985.738867924527,6.976415094339623,32408.44470832668,5.59554571535487
69081,Écully,2,6123.5,2905.0,31780.93,9.17,32384.35387523475,8.193690189328743
10427,Ville-sur-Arce,2,207.5,99.80000000000001,30486.805,10.21,32375.76368674699,5.30937875751503
78236,Flexanville,2,405.5,150.8,31011.945,6.199999999999999,32337.18655980271,2.9180901856763923
74075,Chilly,6,1061.0,372.5,34053.665,6.508333333333334,32335.123138548537,5.82784966442953
78569,Sainte-Mesme,2,298.0,120.9,36609.615,6.16,32309.916912751672,4.138966087675765
69047,Charnay,2,451.5,175.20000000000002,32379.795000000002,6.29,32306.298294573644,6.276849315068493
60534,Rethondes,1,1.0,0.4,32305.5,0.0,32305.5,0.0
68007,Andolsheim,2,11.0,4.1,32054.815,0.0,32298.619999999995,0.0
31448,Rebigue,1,266.0,92.3,32279.46,2.93,32279.46,2.93
51629,Villers-Allerand,2,552.0,231.89999999999998,33256.2,4.85,32264.35963768116,4.702587322121604
13023,Ceyreste,5,980.0,367.0,31616.778,3.2079999999999997,32255.23212755102,4.387795640326975
38011,Anthon,1,20.0,7.0,32227.02,0.0,32227.02,0.0
10137,Engente,1,2.0,0.9,32212.95,11.11,32212.95,11.110000000000001
77022,Barbizon,1,514.0,236.0,32206.91,7.2,32206.91,7.2
74186,Montagny-les-Lanches,1,343.0,128.0,32189.78,2.34,32189.78,2.34
77136,Courquetaine,1,142.5,55.7,32186.03,7.36,32186.029999999995,7.36
59215,Estreux,1,82.0,31.700000000000003,32169.26,0.0,32169.26,0.0
78043,Bailly,1,13.0,5.6,32167.14,19.64,32167.14,19.64
78597,Soindres,1,319.0,113.0,32162.67,4.34,32162.669999999995,4.34
78300,Hargeville,2,242.0,90.89999999999999,34712.085,0.0,32137.43698347107,0.0
77049,Boutigny,2,349.0,131.9,30348.265,6.53,32123.07157593123,4.4019787717968155
91631,Varennes-Jarcy,2,1661.0,627.0,32501.345,5.855,32113.31751354606,6.381004784688995
34247,Saint-Clément-de-Rivière,4,2080.0,897.4,31805.7725,7.5024999999999995,32104.772507211543,5.658399821707154
25296,Les Gras,8,592.5,256.6,30135.915,5.78,32092.16721518987,4.24881917381138
78160,Chevreuse,4,2326.5,1104.8999999999999,39541.0675,2.5250000000000004,32083.429716312057,6.342718798081275
71182,Dracy-le-Fort,1,522.5,211.10000000000002,32083.2,3.22,32083.2,3.22
78418,Montesson,1,1955.5,726.9000000000001,32082.92,5.65,32082.92,5.65
74019,Argonay,1,1976.5,822.1,32082.18,6.22,32082.18,6.219999999999999
60569,Saint-Crépin-aux-Bois,5,179.5,82.7,33005.098,4.958,32081.76598885794,2.9005562273276904
76108,Bois-Guillaume,2,3570.0,1596.0,32383.255,4.805,32073.408676470586,5.198157894736842
78020,Arnouville-lès-Mantes,1,337.0,134.0,32068.95,2.99,32068.95,2.99
92022,Chaville,1,9246.0,4054.0,32060.65,7.77,32060.650000000005,7.77
77276,Mareuil-lès-Meaux,1,339.5,113.0,32050.14,0.88,32050.14,0.88
59090,Bondues,3,3710.5,1440.9,31475.366666666665,5.603333333333333,32046.304909041908,5.202964813658131
51461,Rilly-la-Montagne,1,559.5,230.1,32040.65,2.61,32040.65,2.61
60494,Plailly,1,387.0,158.7,32036.43,3.65,32036.43,3.6500000000000004
01424,Tramoyes,5,1734.5,636.2,32920.842,2.652,32032.038645142693,3.426461804464005
25494,Rochejean,4,692.5,276.8,30213.864999999998,7.4675,32015.236722021662,6.4678359826589595
95610,Théméricourt,1,259.5,104.00000000000001,32011.53,3.85,32011.53,3.8500000000000005
25411,Morteau,3,3174.5,1551.7999999999997,34461.753333333334,3.703333333333333,32007.890195306343,7.360445933754349
78640,Vélizy-Villacoublay,2,5845.5,2774.0,35889.015,3.995,32003.16800872466,4.359942321557318
31402,Odars,1,57.0,20.1,31999.01,0.0,31999.01,0.0
74283,Thusy,2,208.0,84.0,31238.690000000002,2.265,31997.85730769231,3.451428571428571
78638,Vaux-sur-Seine,2,1860.0,686.9000000000001,32211.815000000002,4.92,31984.73856451613,6.115955743194061
51079,Bouzy,1,350.5,139.10000000000002,31981.54,5.75,31981.539999999997,5.75
68095,Fortschwihr,1,146.0,55.0,31975.19,0.0,31975.190000000002,0.0
67069,Buhl,1,40.5,13.0,31971.62,7.69,31971.619999999995,7.6899999999999995
69052,Chazay-d'Azergues,1,1055.5,397.99999999999994,31963.87,3.77,31963.869999999995,3.77
31439,Préserville,2,382.5,138.1,29904.585,7.3,31961.12503267974,2.8983635047067344
69116,Limonest,2,2100.5,879.2,32018.045,6.21,31960.35311116401,6.264026387625114
60413,Montagny-Sainte-Félicité,1,21.5,8.6,31955.2,0.0,31955.2,0.0
51468,Rosnay,1,352.5,127.9,31952.03,5.55,31952.03,5.55
91274,Gometz-la-Ville,1,392.0,152.1,31932.8,6.57,31932.8,6.57
74134,Les Gets,15,1205.0,586.1,32100.384000000002,10.439333333333334,31919.521506224064,10.731346186657566
74146,Larringes,3,673.5,254.70000000000002,31893.17333333333,5.303333333333334,31909.30847067558,5.104334511189634
76039,Les Authieux-sur-le-Port-Saint-Ouen,1,334.5,129.0,31908.11,3.88,31908.11,3.88
95627,Vallangoujard,1,44.0,14.100000000000001,31906.94,7.09,31906.94,7.09
38486,Seyssins,1,2377.0,967.0,31895.5,4.45,31895.5,4.45
57616,Saint-Julien-lès-Metz,1,395.0,195.9,31893.8,5.62,31893.8,5.62
54069,Beuvillers,1,408.5,161.89999999999998,31889.36,7.41,31889.36,7.41
51410,Œuilly,2,26.0,11.600000000000001,30692.345,2.805,31870.90615384615,5.174741379310345
51118,Champigny,1,4.0,1.6,31869.55,12.5,31869.55,12.5
14407,Mathieu,2,1041.5,439.1,32921.94,4.324999999999999,31841.528089294286,4.536451833295376
63308,Royat,1,13.0,4.5,31841.2,0.0,31841.200000000004,0.0
91180,Courances,1,323.5,130.0,31825.97,8.46,31825.97,8.46
60525,Raray,1,105.5,47.2,31824.33,10.17,31824.330000000005,10.17
74242,Saint-Jorioz,9,5140.0,2348.2,32199.045555555553,6.81,31821.793383268483,6.6996418533344695
31259,Lacroix-Falgarde,1,333.5,130.9,31821.39,5.35,31821.39,5.35
51089,Brouillet,1,9.0,4.4,31818.79,4.55,31818.789999999997,4.55
39085,Cerniébaud,1,11.0,6.3,31812.88,0.0,31812.88,0.0
78470,Orphin,7,709.5,264.7,30102.99857142857,8.16,31796.440295983088,5.666535700793351
59250,Fournes-en-Weppes,3,1061.0,388.00000000000006,32671.683333333334,7.033333333333332,31793.786738925544,3.6089046391752575
78520,Richebourg,3,736.0,272.1,32183.906666666666,2.936666666666667,31784.802826086954,2.9062954796030867
77518,Villiers-en-Bière,2,176.5,64.3,31818.605000000003,7.885,31783.278328611897,6.840482115085536
74106,Draillant,4,345.5,130.9,30664.9725,18.0525,31781.150217076694,9.245500381970972
13019,Cabriès,20,7821.0,3013.6,30212.805,9.482,31773.19594489196,7.135097557738254
68062,Carspach,4,81.0,32.699999999999996,29832.9375,6.44,31767.168518518516,0.6116513761467891
77203,Germigny-l'Évêque,2,294.5,117.0,31978.285,4.345,31757.970780984717,4.186666666666666
51105,Cernay-lès-Reims,3,779.0,312.40000000000003,30186.423333333336,1.0933333333333333,31750.346161745834,3.2012548015364914
69298,Toussieu,1,519.0,193.00000000000003,31736.38,1.04,31736.38,1.04
69295,Simandres,2,119.5,52.9,32572.04,1.43,31732.57347280335,1.8922495274102078
31441,Prunet,1,17.5,7.0,31716.62,4.29,31716.62,4.29
68250,Orschwihr,1,8.0,3.5,31715.79,2.86,31715.79,2.86
77146,Croissy-Beaubourg,2,934.0,388.0,29516.87,1.765,31715.45078158458,3.348041237113402
74036,Bluffy,1,97.0,42.900000000000006,31703.38,6.76,31703.379999999997,6.76
38111,Claix,8,3677.0,1495.4,30695.45625,3.22875,31702.24108376394,3.468543533502742
77339,Noisy-sur-École,9,1135.0,484.3,32397.355555555558,5.0088888888888885,31693.704770925116,6.236456741689036
10029,Balnot-sur-Laignes,1,78.0,32.0,31683.32,0.0,31683.32,0.0
74275,Talloires-Montmin,15,1494.5,656.8,31197.355333333333,9.228,31680.37073268652,9.83518422655298
69268,Vourles,1,2159.5,908.0,31677.36,5.63,31677.36,5.63
38328,Quaix-en-Chartreuse,7,657.5,250.20000000000002,32117.648571428574,5.145714285714286,31676.288509505703,4.71623101518785
01418,Thil,1,470.5,158.9,31670.58,1.26,31670.58,1.26
01209,Léaz,2,380.5,124.7,32052.949999999997,16.12,31651.42168199737,7.296968724939855
39394,Onoz,1,3.0,1.7999999999999998,31628.97,5.56,31628.97,5.5600000000000005
78364,Marcq,1,40.0,13.6,31598.72,9.56,31598.72,9.559999999999999
77450,Servon,2,1333.0,483.1,30589.925000000003,3.31,31597.893492123036,3.1031339267232454
67033,Bernolsheim,1,109.0,35.4,31583.24,0.0,31583.24,0.0
91249,Forges-les-Bains,4,563.5,203.5,30219.4375,2.6525,31576.122670807454,2.4595085995085997
21408,Messigny-et-Vantoux,8,1456.5,607.4,32964.895,5.07125,31574.58515619636,3.6059680605861044
74003,Alex,5,632.5,240.90000000000003,32117.72,7.49,31574.45751778656,8.386313823163139
62769,Saint-Tricat,1,36.0,13.0,31559.71,7.69,31559.710000000003,7.6899999999999995
80291,Estrées-sur-Noye,1,25.0,11.0,31557.84,9.09,31557.84,9.09
25395,Montfaucon,1,484.5,199.79999999999998,31557.15,5.91,31557.15,5.91
91507,Prunay-sur-Essonne,1,39.0,15.1,31556.26,6.62,31556.26,6.62
78087,Bonnelles,2,1645.5,626.0,32104.1,3.085,31555.328325736857,3.991102236421725
59487,Radinghem-en-Weppes,1,404.5,162.89999999999998,31553.0,1.23,31553.0,1.23
77180,Férolles-Attilly,3,656.0,221.49999999999997,33038.579999999994,7.4433333333333325,31550.60532012195,5.957259593679459
95678,Villiers-Adam,1,634.0,263.1,31548.36,4.94,31548.360000000004,4.94
77237,Jossigny,1,178.0,68.0,31537.17,1.47,31537.17,1.47
60674,Vieux-Moulin,2,413.5,151.8,30063.04,8.205,31534.90282950423,3.9552700922266135
78464,Orcemont,2,405.0,135.2,31932.72,0.88,31534.852962962963,1.4788165680473373
69017,Bagnols,1,7.0,2.8,31526.39,3.57,31526.389999999996,3.57
34066,Cazevieille,3,119.0,46.7,34291.35666666667,6.0566666666666675,31520.49596638656,6.6352462526766605
67335,Nordheim,1,46.0,17.4,31520.44,0.0,31520.44,0.0
60087,Borest,2,168.0,59.4,29679.915,12.04,31498.425416666665,5.552087542087542
31105,Caragoudes,1,16.0,6.3999999999999995,31493.13,0.0,31493.13,0.0
60022,Apremont,4,542.0,243.10000000000002,31423.552499999998,8.0525,31480.628321033204,7.771978609625671
57203,Évrange,1,167.0,81.10000000000001,31479.69,19.85,31479.69,19.85
31089,Bretx,1,271.5,92.00000000000001,31464.76,1.96,31464.76,1.96
60618,Séry-Magneval,1,9.0,3.0,31458.77,3.33,31458.77,3.33
38229,Meylan,3,5834.0,2596.0,32488.49666666667,6.45,31453.02894583476,7.234181818181819
31053,Beaupuy,1,56.0,16.999999999999996,31448.65,0.0,31448.65,0.0
67256,Lampertheim,1,507.0,230.0,31437.93,3.48,31437.93,3.48
74257,Sallenôves,1,417.5,153.0,31413.39,6.67,31413.39,6.67
67097,Dingsheim,1,135.0,58.0,31410.52,3.45,31410.52,3.45
74067,Chavanod,5,1458.5,556.8,31594.718,3.976,31401.855711347274,4.15021551724138
51562,Taissy,2,921.5,370.0,29463.699999999997,1.705,31396.2552034726,3.2441081081081085
57249,Glatigny,1,23.0,7.800000000000001,31395.38,5.13,31395.38,5.13
95253,Frémainville,1,93.0,33.1,31392.96,12.08,31392.96,12.08
25515,Sainte-Colombe,1,441.5,171.00000000000003,31384.57,3.51,31384.57,3.51
25308,Les Hôpitaux-Vieux,3,22.0,10.299999999999999,30992.309999999998,9.83,31383.828636363636,10.681650485436892
21265,Fixin,1,424.0,188.99999999999997,31383.58,4.71,31383.579999999998,4.71
13032,Éguilles,14,4265.0,1816.0,30137.412857142856,8.654285714285715,31378.881090269642,7.991452643171805
77179,Féricy,1,232.5,94.0,31374.37,3.3,31374.37,3.3
74166,Marin,1,411.0,162.9,31373.77,7.37,31373.77,7.37
78108,Les Bréviaires,5,675.0,233.2,36100.958,6.984,31371.83394074074,5.275698970840481
69265,Ville-sur-Jarnioux,2,297.5,104.0,31104.14,5.75,31368.681848739496,5.865384615384615
13021,Carry-le-Rouet,5,5347.0,2483.0,31789.876,8.024,31365.63896296989,8.108292388240033
78403,Mézy-sur-Seine,1,528.5,203.0,31361.66,5.42,31361.66,5.42
77065,Cély,1,617.0,252.00000000000003,31334.01,3.57,31334.01,3.57
74205,Onnion,4,142.5,56.7,29861.0075,7.58,31332.681438596486,7.93647266313933
69092,Gleizé,4,871.0,323.0,30858.434999999998,4.135,31319.595711825492,4.393913312693498
60067,Béthisy-Saint-Martin,1,3.0,0.9,31316.0,0.0,31316.0,0.0
78062,Beynes,7,1959.5,784.2,31827.618571428575,4.902857142857143,31305.378359275328,5.852181841366999
69058,Chiroubles,1,23.0,11.899999999999999,31298.17,21.01,31298.169999999995,21.01
35278,Saint-Grégoire,6,4284.5,1826.5999999999997,30981.171666666665,6.8549999999999995,31289.498524915394,5.791841125588523
25303,Hauterive-la-Fresse,2,76.5,23.2,30568.175000000003,11.63,31282.554248366017,4.311120689655174
51013,Aougny,2,38.5,13.599999999999998,31241.265,8.825,31276.593896103896,2.20625
76446,Montigny,3,1115.5,450.9,31675.283333333336,4.26,31270.772666965484,3.0805500110889334
51364,Méry-Prémecy,1,8.0,3.2,31259.62,0.0,31259.62,0.0
91546,Saint-Cyr-sous-Dourdan,3,562.0,226.2,31206.713333333333,5.989999999999999,31242.815498220643,3.4480371352785144
74249,Saint-Paul-en-Chablais,7,1570.0,652.2,31768.43,5.848571428571428,31239.2676656051,7.0546703465194724
69277,Genas,11,12452.0,4797.9,31267.23727272727,3.647272727272727,31233.326302601992,4.100411638425144
95295,Guiry-en-Vexin,1,110.0,45.0,31221.77,8.89,31221.77,8.89
25091,Les Bréseux,1,294.5,119.89999999999999,31219.05,5.09,31219.05,5.09
80107,Blangy-Tronville,4,165.0,55.4,31408.3675,1.955,31217.112606060608,1.6284296028880867
25271,Gilley,8,1527.5,625.4,28936.307500000003,7.46125,31195.950851063837,5.994774544291654
74131,Frangy,2,333.5,122.39999999999998,34731.13,5.755,31182.75608695652,10.54142973856209
10134,Échemines,2,92.5,37.00000000000001,31180.03,10.645,31180.03,10.270486486486485
74178,Menthonnex-sous-Clermont,3,197.0,77.60000000000001,31126.85666666667,3.57,31176.18182741117,2.7097036082474224
67368,Ottrott,2,88.0,42.5,33199.785,0.6,31172.26840909091,1.1745882352941177
91041,Avrainville,3,802.5,296.79999999999995,30023.416666666668,2.783333333333333,31162.269757009348,3.7765498652291107
60447,Néry,1,62.0,25.0,31161.94,4.0,31161.94,4.0
45006,Ardon,22,858.5,330.9,27983.94136363636,9.272272727272728,31154.944927198598,3.6561529162889097
60695,Vineuil-Saint-Firmin,2,764.5,321.80000000000007,30923.33,5.635,31151.35446697188,5.906379738968304
69043,Chaponost,8,7594.5,2996.1,31834.5025,3.9675,31148.97415827243,5.431097426654651
38471,Le Sappey-en-Chartreuse,3,972.5,355.8,30907.833333333332,5.043333333333333,31143.492051413887,5.932554806070827
13090,Saint-Antonin-sur-Bayon,6,67.0,29.8,29898.556666666667,15.525,31141.682686567165,15.438187919463086
